row_id,season,episode,speaker,task,label,suggested_label,self_confidence,suggested_confidence,confidence_margin,text,feature_text,needs_review
3602,5,2,House,intent,uyarı,test,0.026449951302901377,0.250947917681224,0.22449796637832262,"Bu sadece karın ağrısı olmayabilir; ölümcül beyin, kalp, akciğer,"" karaciğer ya da pankreas ağrısı olabilir.""","[SPEAKER=House] [SYMPTOM=Çocukta olası ölümcül tablo] [ORGAN=beyin/kalp/akciğer/karaciğer/pankreas] [PREV=Bu şey bağırsakta yaşayan normal bakteriler olarak başlayıp, bağırsak duvarındaki damarsal bir anomaliden kana geçtiyse,"" kan yoluyla her organı etkileyebilir. || İronik ama bunu doğrulamak için kolonoskopi yapmamız gerekiyor. Karın ağrısı başlar başlamaz tüpü rektumuna gönderin.] [TEXT=Bu sadece karın ağrısı olmayabilir; ölümcül beyin, kalp, akciğer,"" karaciğer ya da pankreas ağrısı olabilir.""]",True
3517,4,16,Taub,intent,test,tanı,0.02670182391065001,0.5085176991412091,0.48181587523055913,"Fluktuan değil. Berrak,"" irin değil.","[SPEAKER=Taub] [SYMPTOM=Değerlendirme] [ORGAN=deri] [PREV=Belki döküntü değil,"" apse olabilir. || İğne batırın,"" eğer irin varsa haklıdır.] [TEXT=Fluktuan değil. Berrak,"" irin değil.]",True
5707,6,20,Thirteen,intent,şaka,hipotez,0.026870259898386525,0.31550721642788593,0.2886369565294994,Sence 27 yaşındaki birinin Pikası var mıdır?,[SPEAKER=Thirteen] [SYMPTOM=pikasyon] [ORGAN=sindirim sistemi] [PREV=Sağlık geçmişine ne kadar güvenebiliriz ki? || Afazi Yunanca'da ses kaybı demektir. Melankoli olmanın Yunancası.] [TEXT=Sence 27 yaşındaki birinin Pikası var mıdır?],True
839,1,17,Cuddy,intent,uyarı,hipotez,0.027358045968626357,0.36590798455210755,0.3385499385834812,"Senatörün bu durumunda,"" bir dalak biyopsisi kolayca sepsise neden olabilir ve onu öldürebilir!","[SPEAKER=Cuddy] [SYMPTOM=Sepsis] [PROCEDURE=Dalak biyopsisi] [ORGAN=dalak] [PREV=Hairy-cell lösemi (saçlı hücreli lösemi) için hiç test yapmadık. || Boyut her şey değildir. Dalak,"" hairy-cell hücreleri için ana kaynaktır. Hadi kesip açalım.] [TEXT=Senatörün bu durumunda,"" bir dalak biyopsisi kolayca sepsise neden olabilir ve onu öldürebilir!]",True
2200,3,6,House,intent,uyarı,emir,0.02741277826227466,0.4321299277231715,0.4047171494608968,"Ona kan sulandırıcı verirsek ve komaya pıhtı yerine bir kanama neden olmuşsa,"" onu öldürürüz.","[SPEAKER=House] [SYMPTOM=none] [TEST=none] [DRUG=blood thinners] [PROCEDURE=none] [ORGAN=beyin] [PREV=Beyin MR'ını çekin; pıhtı arayın. Ya tedaviye başlayın ya da daha güçlü bir MR cihazı yapmaya başlayın. || MR cihazının ağırlık sınırı 200 kilo. O yüzden BT çekin. Sınırı 150.] [TEXT=Ona kan sulandırıcı verirsek ve komaya pıhtı yerine bir kanama neden olmuşsa,"" onu öldürürüz.]",True
5658,6,19,Sam,intent,şaka,tedavi,0.02781613583161967,0.2652157594398667,0.237399623608247,B-12 vitamini takviyesi falan mı yapıyor?,[SPEAKER=Sam] [SYMPTOM=B-12 vitamini] [ORGAN=kan] [PREV=Son zamanlarda bir arı tarafından sokuldun mu? || Alport ve Anti-GBM Antikoru'nun ikisi de tedavi edilemez. Eğer onda varsa yardımcı olamayız.] [TEXT=B-12 vitamini takviyesi falan mı yapıyor?],True
6084,7,6,House,intent,şaka,soru,0.02843406238892978,0.7484113817797103,0.7199773193907806,"Peki döküntü, karaciğer yetmezliği,"" pıhtı ve iş arkadaşlarınızı ispiyonlama konusundaki o kontrol edilemez dürtüye ne sebep olur?","[SPEAKER=House] [SYMPTOM=döküntü, karaciğer yetmezliği, pıhtı] [ORGAN=karaciğer] [PREV=Sorun ne? Beni duyabiliyor musun? O felç geçiriyor. || Bunun geçici bir iskemik atak olduğunu düşünüyoruz. Pıhtı biz onu bulamadan önce parçalanmış olmalı.] [TEXT=Peki döküntü, karaciğer yetmezliği,"" pıhtı ve iş arkadaşlarınızı ispiyonlama konusundaki o kontrol edilemez dürtüye ne sebep olur?]",True
2764,3,65,House,intent,uyarı,açıklama,0.028447542437194145,0.3048189073631814,0.27637136492598724,Beyninde ya da kalbinde bir tane olursa ölür.,[SPEAKER=House] [ORGAN=beyin] [PREV=Jasper'ın testosteronu sağlıklı bir sekiz yaşındakinden 100 kat fazla. Ama hormon salgılayan tümör yok. || Karın ağrısı pankreasındaki bir kistten kaynaklanıyor. Böbreklerinde iki tane daha ve akciğerinde bir tane bulduk.] [TEXT=Beyninde ya da kalbinde bir tane olursa ölür.],True
7167,8,4,Adams,intent,uyarı,test,0.02848783923254196,0.6878696476043893,0.6593818083718473,"Hasta eko lab'da V-tach geçirdi,"" bu yüzden onu şokladık ama... koroner arterleri temizdi.","[SPEAKER=Adams] [SYMPTOM=V-tach (Ventriküler taşikardi)] [TEST=eko lab] [ORGAN=koroner arterleri] [PREV=EKG ve troponinler şüpheliydi,"" hastamızın az önce kalp krizi mi yoksa başka bir şey mi geçirdiği bile belli değil. || Segmental duvar hareketlerindeki anormalliklere bakalım,"" doğrulamak için bir eko isteyin.] [TEXT=Hasta eko lab'da V-tach geçirdi,"" bu yüzden onu şokladık ama... koroner arterleri temizdi.]",True
3137,4,9,Amber,intent,uyarı,test,0.028559556129450776,0.2686034641422664,0.2400439080128156,"Hasta ciddi miktarda duman soludu,"" bronkoskopi yaparsan bu laringospazmı tetikler.","[SPEAKER=Amber] [SYMPTOM=Duman soluma, Laringospazm] [TEST=-] [DRUG=-] [PROCEDURE=Bronkoskopi] [ORGAN=hava yolları] [PREV=Adama üç ay önce adenokarsinom tanısı koydum ve altı ayı kaldığını söyledim. || Biyopsi yalancı pozitifmiş,"" talk inhalasyonuna bağlı gelişmiş zararsız lezyonlar.] [TEXT=Hasta ciddi miktarda duman soludu,"" bronkoskopi yaparsan bu laringospazmı tetikler.]",True
59,1,2,House,intent,şaka,soru,0.028995507924169394,0.355299190605783,0.32630368268161364,"Önce diplopi"", sonra darbe,"" sonra beyin sarsıntısı ve gece terörü","[SPEAKER=House] [SYMPTOM=diplopi, beyin sarsıntısı, gece terörü] [ORGAN=beyin, ""göz] [PREV=Acil servis yanılmış; çocukta beyin sarsıntısı var. || Çifte görmem başıma darbe almadan önce başlamıştı.] [TEXT=Önce diplopi"", sonra darbe,"" sonra beyin sarsıntısı ve gece terörü]",True
2694,3,64,Cuddy,intent,uyarı,hipotez,0.028998001296790282,0.376723729449597,0.34772572815280667,"Ya sen yanılıyorsun ve yakında nörolojik belirtiler görmeye başlayacağız. Nöbetler, felç,"" ataksi.","[SPEAKER=Cuddy] [SYMPTOM=nörolojik belirtiler] [ORGAN=beyin] [PREV=BT tam bir zaman kaybıydı. Tümör çıkmadı; kanında uyuşturucu, ağır metal, tropikal hastalık,"" gıda zehirlenmesi yok."" || Bu meme kanseri. Kanserin yol açtığı paraneoplastik sendromun oluşturduğu iltihap antikolinerjiklerle azaltılabilir.] [TEXT=Ya sen yanılıyorsun ve yakında nörolojik belirtiler görmeye başlayacağız. Nöbetler, felç,"" ataksi.]",True
1831,2,22,Cameron,intent,tanı,uyarı,0.029258092486633015,0.6969351385710681,0.6676770460844351,Epilepsi ile açıklanamayan nöbet ve yükselmiş kalsiyum seviyeleri.,"[SPEAKER=Cameron] [SYMPTOM=Hiperkalsemi] [ORGAN=kan] [PREV=Sadece bir mide mikrobuyla savaşıyorum. İyi olacağım. || 32 yaşında kadın,"" banyoda katatonik nöbet geçirdi.] [TEXT=Epilepsi ile açıklanamayan nöbet ve yükselmiş kalsiyum seviyeleri.]",True
5691,6,20,Taub,intent,şaka,hipotez,0.02929921208947947,0.4062555971674764,0.3769563850779969,"Penil pletizmograf"","" penisindeki kan akışı değişikliklerini ölçer. Bize dolaşım sorunu olup olmadığını söyleyecek.","[SPEAKER=Taub] [SYMPTOM=ereksiyon sorunu; vasküler hastalık] [TEST=penil pletizmografi] [ORGAN=damar; sinir sistemi] [PREV=Terlemiyorsun. Süt veriyorsun. Terapistleri onu hormonlarla doldurmuş. Erkek hormonları süt vermeni sağlamaz. Tabii tiroit bezini alt üst etmedilerse. Grave Hastalığı"","" Hashimoto Hastalığı. || Pituitaria tümörü? Prolaktinoma iyi huylu olabilir. Prolaktin seviyesini ölçün"","" sonra pituitariasına MR çekin. Aynı zamanda libido ve kalp sorunlarını açıklayabilir.] [TEXT=Penil pletizmograf"","" penisindeki kan akışı değişikliklerini ölçer. Bize dolaşım sorunu olup olmadığını söyleyecek.]",True
5226,6,10,Dr. House,intent,açıklama,diğer,0.02949518283627474,0.2712849198921243,0.24178973705584955,Doktor vurmak için mi kullanacak?,[SPEAKER=Dr. House] [SYMPTOM=-] [TEST=-] [DRUG=-] [PROCEDURE=-] [ORGAN=-] [PREV=...bizi tedavisine yaklaştırmıyor. || Çünkü bu mantar enfeksiyonu değil.] [TEXT=Doktor vurmak için mi kullanacak?],True
2602,3,62,Wilson,intent,uyarı,şaka,0.029705353930582552,0.46548104091540954,0.435775686984827,Belirli bir narkotik ağrı kesicinin aşırı kullanımının yol açtığı ciddi bir yan etki.,[SPEAKER=Wilson] [DRUG=Vicodin] [ORGAN=mesane] [PREV=Haplar işe yaramadıysa kateter gerekebilir. || Kendime kateter taktım. İlk dokuz on santimden sonra o kadar da kötü değil. Kateter spazmı çözdü.] [TEXT=Belirli bir narkotik ağrı kesicinin aşırı kullanımının yol açtığı ciddi bir yan etki.],True
4448,5,19,Wilson,intent,uyarı,şaka,0.02984801108652684,0.497146579737481,0.46729856865095415,"House,"" sen de tedavi olmalısın. Kolundaki kırık kendiliğinden iyileşmez.","[SPEAKER=Wilson] [PREV=Karaciğer enzimleri düşmeye başladı. Enfeksiyon kontrol altına alınıyor. || Ben de bir hastayım bu arada. Motosiklet kazası. Kolum kırık. Ama kimsenin umurunda değil.] [TEXT=House,"" sen de tedavi olmalısın. Kolundaki kırık kendiliğinden iyileşmez.]",True
5617,6,19,House,intent,şaka,hipotez,0.030041227390262035,0.22151330754499945,0.19147208015473743,Sindirim sistemine test sürüşü yaptır. Ona ışınım geçirmeyen milkshake verin. Her 15 dakikada bir röntgen çekip anormal bir durma var mı diye bakın.,[SPEAKER=House] [TEST=sindirim testi] [ORGAN=sindirim sistemi] [PREV=Röntgen temiz çıktı. Bağırsak iltihabı veya karın ağrısı yok. || Röntgen çekerken ağrısı geçti. Yani geçici bir bağırsak tıkanıklığıymış.] [TEXT=Sindirim sistemine test sürüşü yaptır. Ona ışınım geçirmeyen milkshake verin. Her 15 dakikada bir röntgen çekip anormal bir durma var mı diye bakın.],True
5095,6,8,Thirteen,intent,soru,tedavi,0.030710568286188903,0.5581133375312903,0.5274027692451014,"""Diyalize ihtiyacı olacak.""","[SPEAKER=Thirteen] [SYMPTOM=-] [TEST=-] [DRUG=Metilprednizolon] [PROCEDURE=-] [ORGAN=-] [PREV=""Ateşi için bir şeyler verin."" || ""Kan kültürü negatif çıktı.""] [TEXT=""Diyalize ihtiyacı olacak.""]",True
2100,3,4,House,intent,diğer,emir,0.0309128016127709,0.3415041059810564,0.3105913043682855,10 yaşındaki bir çocuk sebepsiz yere can havliyle çığlık atıyor.,[SPEAKER=House] [SYMPTOM=screaming] [TEST=none] [DRUG=none] [PROCEDURE=none] [ORGAN=none] [PREV=Adam aniden boğulmaya başlıyor.] [TEXT=10 yaşındaki bir çocuk sebepsiz yere can havliyle çığlık atıyor.],True
3516,4,16,House,intent,test,tanı,0.030924480710742285,0.5729819800357612,0.5420574993250189,"İğne batırın,"" eğer irin varsa haklıdır.","[SPEAKER=House] [SYMPTOM=Tanı] [ORGAN=deri] [PREV=İnterferona alerjik reaksiyon olabilir. || Belki döküntü değil,"" apse olabilir.] [TEXT=İğne batırın,"" eğer irin varsa haklıdır.]",True
2352,3,9,Chase,intent,uyarı,tedavi,0.031029805516375308,0.5489512603864415,0.5179214548700661,Eğer gerçekten alerjiyse antibiyotikler büyük bir sistemik reaksiyona yol açabilir.,"[SPEAKER=Chase] [SYMPTOM=sistemik reaksiyon] [DRUG=antibiyotik] [PREV=Negatif çıkarsa geniş spektrumlu antibiyotik başlayın. || İlginç,"" fıstık yiyince anafilaktik şoka girmedi.] [TEXT=Eğer gerçekten alerjiyse antibiyotikler büyük bir sistemik reaksiyona yol açabilir.]",True
5848,7,2,Foreman,intent,diğer,soru,0.03112298226830363,0.4534159390837953,0.42229295681549167,Fabry hastalığı olabilir.,[SPEAKER=Foreman] [PREV=Kızınızın böbrekleri iflas ediyor gibi görünüyor. || Peki kalbinin durmasına ve idrarının gelmemesine ne sebep olabilir?] [TEXT=Fabry hastalığı olabilir.],True
2728,3,64,Cuddy,intent,uyarı,hipotez,0.031241098604696697,0.4126679105345773,0.3814268119298806,Hâlâ kusacak gibi misin? Peng gerçekten ölüyor ve neden olduğuna dair en ufak bir fikrimiz yok.,[SPEAKER=Cuddy] [ORGAN=genel] [PREV=PUPPPs. Hamilelikte görülen yaygın bir döküntü. || Basıncı azaltmak için burr hole açmamız lazım. Beyni kapanıyor.] [TEXT=Hâlâ kusacak gibi misin? Peng gerçekten ölüyor ve neden olduğuna dair en ufak bir fikrimiz yok.],True
4401,5,18,Cuddy,intent,uyarı,şaka,0.03139621294519536,0.2994148413073774,0.26801862836218204,"Kediyi hastanede tutamazsın House. Bu bir hayvan, tıbbi cihaz değil.","[SPEAKER=Cuddy] [PREV=Apandiks cerrahi patolojiye gönderildi. Karsinoid tümör doğrulandı. || Tümörü çıkardık. Artık kortikotropin salgılanmayacak. Cushing belirtileri birkaç haftada geçer.] [TEXT=Kediyi hastanede tutamazsın House. Bu bir hayvan, tıbbi cihaz değil.]",True
2395,3,11,Cameron,intent,diğer,hipotez,0.0315299478105701,0.508286219155762,0.4767562713451919,Göğüs ağrısı yok; aritmiyi duman inhalasyonu açıklıyor olabilir.,[SPEAKER=Cameron] [SYMPTOM=göğüs ağrısı; duman inhalasyonu] [ORGAN=göğüs] [PREV=Hipotalamus tümörü dalgalanan vücut ısısına yol açabilir. || EKG aritmi göstermiş; muhtemelen hafif bir kalp krizi geçirdi.] [TEXT=Göğüs ağrısı yok; aritmiyi duman inhalasyonu açıklıyor olabilir.],True
5904,7,3,Alice,intent,diğer,soru,0.03154921512813486,0.4009587845095283,0.36940956938139347,Silahı ağzıma alamadan o lanet nöbeti geçirdim.,[SPEAKER=Alice] [SYMPTOM=nöbet] [ORGAN=beyin] [PREV=Gece boyunca onu gözlemleyin. Başka bir nöbet geçirip geçirmediğine bakın. || Bugünden önce hiç nöbet geçmişiniz var mı?] [TEXT=Silahı ağzıma alamadan o lanet nöbeti geçirdim.],True
6876,7,22,Cuddy,intent,şaka,açıklama,0.03193565644637589,0.3834593750702775,0.35152371862390164,Kendi kendine bypass ameliyatı yapmaya çalışmadığın için şanslıyız.,"[SPEAKER=Cuddy] [PROCEDURE=bypass ameliyatı] [PREV=Bacağım çok fazla kanıyor,"" damarları mühürlemek için taşınabilir koter cihazını kullanmalıyım. || Tümörü dokudan ayırmak için bistüriyi kullanıp kütleyi bacağımdan çıkarıyorum.] [TEXT=Kendi kendine bypass ameliyatı yapmaya çalışmadığın için şanslıyız.]",True
514,1,10,Foreman,intent,şaka,açıklama,0.03228875972721086,0.32818802772766964,0.2958992680004588,"Evsize bakıp bunun bir dolandırıcılık olabileceğini, iki şeyde iyi olduklarını söylüyor.","[SPEAKER=Foreman] [PREV=Victoria'ya Paul'ün onu affettiğini söyleyerek son anlarında onu yatıştırıyor. || Başta dikkatini çeken asıl nörolojik bulgunun bilek seğirmesi olduğunu vurguluyor.] [TEXT=Evsize bakıp bunun bir dolandırıcılık olabileceğini, iki şeyde iyi olduklarını söylüyor.]",True
1832,2,22,Foreman,intent,tanı,uyarı,0.032315489350105774,0.6724676756400338,0.6401521862899281,Fazla kalsiyum beyindeki kan damarlarının daralmasına neden olur.,"[SPEAKER=Foreman] [SYMPTOM=Vazokonstriksiyon] [TEST=Dijital Anjiyo] [ORGAN=beyin] [PREV=32 yaşında kadın,"" banyoda katatonik nöbet geçirdi. || Epilepsi ile açıklanamayan nöbet ve yükselmiş kalsiyum seviyeleri.] [TEXT=Fazla kalsiyum beyindeki kan damarlarının daralmasına neden olur.]",True
7139,8,4,Park,intent,tanı,hipotez,0.032704178793693625,0.5864260452518555,0.5537218664581619,Santral seröz retinopati.,[SPEAKER=Park] [PREV=JBE virüsü olabilir mi?] [TEXT=Santral seröz retinopati.],True
2167,3,5,Chase,intent,uyarı,emir,0.03274802859744415,0.40560613509405463,0.3728581064966105,"Beyin sapı mı? Beyin hasarı sadece mümkün değil,"" muhtemel!","[SPEAKER=Chase] [SYMPTOM=brain damage] [TEST=none] [DRUG=none] [PROCEDURE=biopsy] [ORGAN=brain stem] [PREV=Sarkoidoz vakalarının %90'ında akciğer skarlajı görülür. || Sarkoidoz diyor. Her ikisine de metotreksat başlayın.] [TEXT=Beyin sapı mı? Beyin hasarı sadece mümkün değil,"" muhtemel!]",True
4629,5,23,Foreman,intent,uyarı,tedavi,0.03290461190138726,0.4635693636995199,0.43066475179813263,Enfeksiyon yüzünden septik şoka girdiğini söyle. Tansiyonunu yükseltmeden apselerini çıkaramayız. Sıvılara da cevap vermiyor.,"[SPEAKER=Foreman] [SYMPTOM=sepsis] [DRUG=dopamin] [PREV=Sorun orada değil. Bel soğukluğu kalbine gitti,"" absenin arkasına saklandı. Görünmez olurdu. || Doğruladığınızda,"" abseyi kalbinden kesip çıkarın.] [TEXT=Enfeksiyon yüzünden septik şoka girdiğini söyle. Tansiyonunu yükseltmeden apselerini çıkaramayız. Sıvılara da cevap vermiyor.]",True
3624,5,2,House,intent,test,tanı,0.03295145688597595,0.20688720581828934,0.1739357489323134,Beyin olmayan hücreler görsel bilgiyi işlemeyi engelliyordu. Bandajları çıkarınca artık dünya gerçekten olduğu gibi görünecek.,"[SPEAKER=House] [SYMPTOM=Yüksek riskli nörolojik cerrahi sonrası yorum] [ORGAN=beyin] [PREV=Dünya çirkin, insanlar öldürüyor, aç kalıyor,"" herkes pislik. Ama dünya sandığın kadar çirkin değil. || Semptomları, sorunları ve verileri anlatacağım] [TEXT=Beyin olmayan hücreler görsel bilgiyi işlemeyi engelliyordu. Bandajları çıkarınca artık dünya gerçekten olduğu gibi görünecek.]",True
2074,3,3,House,intent,diğer,hipotez,0.032959545908234036,0.25825929527608854,0.22529974936785452,Her şeyi dikte etmesi hafıza kaybı belirtisi olabilir.,[SPEAKER=House] [SYMPTOM=hafıza kaybı] [ORGAN=beyin] [PREV=Kan kültürlerinde bakteri çıkmadı. || İdrarda da hiçbir şey yok.] [TEXT=Her şeyi dikte etmesi hafıza kaybı belirtisi olabilir.],True
849,1,18,House,intent,tanı,emir,0.03303991015267366,0.6988029377755092,0.6657630276228355,"Bu soğuk algınlığı değil. Zatürre. Bir ay içinde yirmi beşinci kilo yüzdesinden üçüncüye düşmüş. Zatürre için antibiyotik,"" kiloyu artırmak için IV besleme.","[SPEAKER=House] [SYMPTOM=Ateş, kilo kaybı] [DRUG=Antibiyotik] [PROCEDURE=IV besleme] [ORGAN=akciğer] [PREV=39 yaşında kadın,"" 28 haftalık hamile. Zihinsel durum değişikliği ve tam koordinasyon kaybı. Toksikoloji taraması alkol ve uyuşturucu için negatif. Oksibutinin kullanıyordu. || Vaskülit için bir MRA yapın. Ayrıca ultrason da yapın ve preeklampsi ihtimaline karşı onu magnezyuma başlatın.] [TEXT=Bu soğuk algınlığı değil. Zatürre. Bir ay içinde yirmi beşinci kilo yüzdesinden üçüncüye düşmüş. Zatürre için antibiyotik,"" kiloyu artırmak için IV besleme.]",True
2718,3,64,House,intent,hipotez,şaka,0.0330575562052833,0.8121281554235982,0.7790705992183149,Organofosfat zehirlenmesi. Bazı uluslararası uçuşlarda böcek ilacı sıkılır.,[SPEAKER=House] [ORGAN=genel] [PREV=Komşunun evi metil bromürle fümige edilmiş. Zehirli gaz eski borudan geçip sizin eve doldu. || Sol el titremesi menenjitin belirtisi değil. Aslında hiçbir şeyin belirtisi değil. Fikri kafalarına soktum.] [TEXT=Organofosfat zehirlenmesi. Bazı uluslararası uçuşlarda böcek ilacı sıkılır.],True
